UNIQUE_ID,Test ID,Shot X,Shot Y,Step Pitch X,Step Pitch Y,Map Shift X,Map Shift Y,Coordinate X,Coordinate Y,Wafer X,Wafer Y,Radius
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,-6,1,22583.68,32940,2814.357,0,1662.5,-9882,-131025.223,23058,133038.6426
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,-6,1,22583.68,32940,2814.357,0,7308.42,-9882,-125379.303,23058,127481.9241
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,-6,1,22583.68,32940,2814.357,0,11291.84,-11789.6,-121395.883,21150.4,123224.591
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,-6,1,22583.68,32940,2814.357,0,-7308.42,-16470,-139996.143,16470,140961.6294
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,-6,1,22583.68,32940,2814.357,0,-1657.5,-16470,-134345.223,16470,135351.0245
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,-6,1,22583.68,32940,2814.357,0,5574.62,-16470,-127113.103,16470,128175.6679
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,-6,2,22583.68,32940,2814.357,0,0,-2313.7,-132687.723,63566.3,147128.1969
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,-6,2,22583.68,32940,2814.357,0,11153.04,16470,-121534.683,82350,146806.6813
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,-6,2,22583.68,32940,2814.357,0,10237.04,-16470,-122450.683,49410,132043.6211
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,-6,2,22583.68,32940,2814.357,0,7375.92,16470,-125311.803,82350,149948.5594
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,-6,2,22583.68,32940,2814.357,0,7308.42,9882,-125379.303,75762,146491.8095
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,-6,2,22583.68,32940,2814.357,0,11291.84,9215.3,-121395.883,75095.3,142745.4535
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,-6,2,22583.68,32940,2814.357,0,1662.5,3294,-131025.223,69174,148164.2715
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,-6,2,22583.68,32940,2814.357,0,7308.42,3294,-125379.303,69174,143195.7119
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,-6,2,22583.68,32940,2814.357,0,11291.84,2811.7,-121395.883,68691.7,139483.0099
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,-6,2,22583.68,32940,2814.357,0,1662.5,-3294,-131025.223,62586,145205.4285
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,-6,2,22583.68,32940,2814.357,0,7308.42,-3294,-125379.303,62586,140131.9985
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,-6,2,22583.68,32940,2814.357,0,11291.84,-5693.5,-121395.883,60186.5,135496.7719
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,-6,2,22583.68,32940,2814.357,0,-5574.62,-9882,-138262.343,55998,149171.8857
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,-6,2,22583.68,32940,2814.357,0,1662.5,-9882,-131025.223,55998,142489.9472
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,-6,2,22583.68,32940,2814.357,0,7308.42,-9882,-125379.303,55998,137316.2249
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,-6,2,22583.68,32940,2814.357,0,11291.84,-11789.6,-121395.883,54090.4,132901.2106
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,-6,2,22583.68,32940,2814.357,0,-7308.42,-16470,-139996.143,49410,148459.6516
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,-6,2,22583.68,32940,2814.357,0,-1657.5,-16470,-134345.223,49410,143143.2396
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,-6,2,22583.68,32940,2814.357,0,5574.62,-16470,-127113.103,49410,136378.4772
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,-6,3,22583.68,32940,2814.357,0,10237.04,-16470,-122450.683,82350,147565.8913
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,-6,3,22583.68,32940,2814.357,0,11291.84,-11789.6,-121395.883,87030.4,149369.5114
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,-5,-3,22583.68,32940,2814.357,0,0,-2313.7,-110104.043,-101133.7,149502.2594
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,-5,-3,22583.68,32940,2814.357,0,-10237.04,16470,-120341.083,-82350,145820.0904
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,-5,-3,22583.68,32940,2814.357,0,11153.04,16470,-98951.003,-82350,128735.4788
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,-5,-3,22583.68,32940,2814.357,0,-5507.12,16470,-115611.163,-82350,141941.761
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,-5,-3,22583.68,32940,2814.357,0,1743.7,16470,-108360.343,-82350,136101.0156
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,-5,-3,22583.68,32940,2814.357,0,7375.92,16470,-102728.123,-82350,131660.8892
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,-5,-3,22583.68,32940,2814.357,0,-11291.84,11789.6,-121395.883,-87030.4,149369.5114
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,-5,-3,22583.68,32940,2814.357,0,-5574.62,9882,-115678.663,-88938,145916.1434
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,-5,-3,22583.68,32940,2814.357,0,1662.5,9882,-108441.543,-88938,140248.1233
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,-5,-3,22583.68,32940,2814.357,0,7308.42,9882,-102795.623,-88938,135929.7905
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,-5,-3,22583.68,32940,2814.357,0,11291.84,9215.3,-98812.203,-89604.7,133389.8562
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,-5,-3,22583.68,32940,2814.357,0,1662.5,3294,-108441.543,-95526,144515.6909
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,-5,-3,22583.68,32940,2814.357,0,7308.42,3294,-102795.623,-95526,140328.7454
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,-5,-3,22583.68,32940,2814.357,0,11291.84,2811.7,-98812.203,-96008.3,137773.1655
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,-5,-3,22583.68,32940,2814.357,0,1662.5,-3294,-108441.543,-102114,148952.4664
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,-5,-3,22583.68,32940,2814.357,0,7308.42,-3294,-102795.623,-102114,144893.7856
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,-5,-3,22583.68,32940,2814.357,0,11291.84,-5693.5,-98812.203,-104513.5,143829.4933
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,-5,-3,22583.68,32940,2814.357,0,7308.42,-9882,-102795.623,-108702,149609.7086
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,-5,-3,22583.68,32940,2814.357,0,11291.84,-11789.6,-98812.203,-110609.6,148318.3572
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,-5,-2,22583.68,32940,2814.357,0,0,-2313.7,-110104.043,-68193.7,129511.7022
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,-5,-2,22583.68,32940,2814.357,0,-10237.04,16470,-120341.083,-49410,130089.6781
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,-5,-2,22583.68,32940,2814.357,0,11153.04,16470,-98951.003,-49410,110601.3069
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,-5,-2,22583.68,32940,2814.357,0,10237.04,-16470,-99867.003,-82350,129440.8776
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,-5,-2,22583.68,32940,2814.357,0,-11153.04,-16470,-121257.083,-82350,146576.9514
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,-5,-2,22583.68,32940,2814.357,0,-5507.12,16470,-115611.163,-49410,125727.0421
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,-5,-2,22583.68,32940,2814.357,0,1743.7,16470,-108360.343,-49410,119093.7111
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,-5,-2,22583.68,32940,2814.357,0,7375.92,16470,-102728.123,-49410,113993.0496
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,-5,-2,22583.68,32940,2814.357,0,-11291.84,11789.6,-121395.883,-54090.4,132901.2106
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,-5,-2,22583.68,32940,2814.357,0,-5574.62,9882,-115678.663,-55998,128519.7614
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,-5,-2,22583.68,32940,2814.357,0,1662.5,9882,-108441.543,-55998,122046.484
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,-5,-2,22583.68,32940,2814.357,0,7308.42,9882,-102795.623,-55998,117058.6012
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,-5,-2,22583.68,32940,2814.357,0,-11291.84,5693.5,-121395.883,-60186.5,135496.7719
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,-5,-2,22583.68,32940,2814.357,0,11291.84,9215.3,-98812.203,-56664.7,113906.7148
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,-5,-2,22583.68,32940,2814.357,0,-5574.62,3294,-115678.663,-62586,131523.992
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,-5,-2,22583.68,32940,2814.357,0,1662.5,3294,-108441.543,-62586,125206.1326
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,-5,-2,22583.68,32940,2814.357,0,7308.42,3294,-102795.623,-62586,120349.273
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,-5,-2,22583.68,32940,2814.357,0,-11291.84,-2444.7,-121395.883,-68324.7,139302.6383
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,-5,-2,22583.68,32940,2814.357,0,11291.84,2811.7,-98812.203,-63068.3,117223.9819
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,20,-5,-2,22583.68,32940,2814.357,0,-5574.62,-3294,-115678.663,-69174,134783.5129
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,-5,-2,22583.68,32940,2814.357,0,1662.5,-3294,-108441.543,-69174,128625.8548
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,-5,-2,22583.68,32940,2814.357,0,7308.42,-3294,-102795.623,-69174,123903.1169
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,-5,-2,22583.68,32940,2814.357,0,-11291.84,-9215.3,-121395.883,-75095.3,142745.4535
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,-5,-2,22583.68,32940,2814.357,0,11291.84,-5693.5,-98812.203,-71573.5,122010.7264
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,-5,-2,22583.68,32940,2814.357,0,-5574.62,-9882,-115678.663,-75762,138280.2723
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,-5,-2,22583.68,32940,2814.357,0,1662.5,-9882,-108441.543,-75762,132285.4825
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,-5,-2,22583.68,32940,2814.357,0,7308.42,-9882,-102795.623,-75762,127698.1627
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,-5,-2,22583.68,32940,2814.357,0,11291.84,-11789.6,-98812.203,-77669.6,125683.8026
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,-5,-2,22583.68,32940,2814.357,0,-7308.42,-16470,-117412.463,-82350,143412.7225
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,-5,-2,22583.68,32940,2814.357,0,-1657.5,-16470,-111761.543,-82350,138824.2234
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,-5,-2,22583.68,32940,2814.357,0,5574.62,-16470,-104529.423,-82350,133071.1192
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,-5,-1,22583.68,32940,2814.357,0,0,-2313.7,-110104.043,-35253.7,115610.2229
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,-5,-1,22583.68,32940,2814.357,0,-10237.04,16470,-120341.083,-16470,121462.9045
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,-5,-1,22583.68,32940,2814.357,0,11153.04,16470,-98951.003,-16470,100312.3217
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,-5,-1,22583.68,32940,2814.357,0,10237.04,-16470,-99867.003,-49410,111421.5706
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,-5,-1,22583.68,32940,2814.357,0,-11153.04,-16470,-121257.083,-49410,130937.4976
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,-5,-1,22583.68,32940,2814.357,0,-5507.12,16470,-115611.163,-16470,116778.4308
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,-5,-1,22583.68,32940,2814.357,0,1743.7,16470,-108360.343,-16470,109604.8577
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,-5,-1,22583.68,32940,2814.357,0,7375.92,16470,-102728.123,-16470,104040.0315
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,-5,-1,22583.68,32940,2814.357,0,-11291.84,11789.6,-121395.883,-21150.4,123224.591
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,-5,-1,22583.68,32940,2814.357,0,-5574.62,9882,-115678.663,-23058,117954.332
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,-5,-1,22583.68,32940,2814.357,0,1662.5,9882,-108441.543,-23058,110865.8632
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,-5,-1,22583.68,32940,2814.357,0,7308.42,9882,-102795.623,-23058,105349.9477
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,-5,-1,22583.68,32940,2814.357,0,-11291.84,5693.5,-121395.883,-27246.5,124415.9643
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,-5,-1,22583.68,32940,2814.357,0,11291.84,9215.3,-98812.203,-23724.7,101620.4352
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,-5,-1,22583.68,32940,2814.357,0,-5574.62,3294,-115678.663,-29646,119417.0775
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,-5,-1,22583.68,32940,2814.357,0,1662.5,3294,-108441.543,-29646,112420.8769
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,-5,-1,22583.68,32940,2814.357,0,7308.42,3294,-102795.623,-29646,106985.1645
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,-5,-1,22583.68,32940,2814.357,0,-11291.84,-2444.7,-121395.883,-35384.7,126447.7655
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,-5,-1,22583.68,32940,2814.357,0,11291.84,2811.7,-98812.203,-30128.3,103303.2716
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,20,-5,-1,22583.68,32940,2814.357,0,-5574.62,-3294,-115678.663,-36234,121220.6906
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,21,-5,-1,22583.68,32940,2814.357,0,1662.5,-3294,-108441.543,-36234,114334.9072
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,22,-5,-1,22583.68,32940,2814.357,0,7308.42,-3294,-102795.623,-36234,108994.6919
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,23,-5,-1,22583.68,32940,2814.357,0,-11291.84,-9215.3,-121395.883,-42155.3,128506.9248
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,24,-5,-1,22583.68,32940,2814.357,0,11291.84,-5693.5,-98812.203,-38633.5,106096.177
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,25,-5,-1,22583.68,32940,2814.357,0,-5574.62,-9882,-115678.663,-42822,123350.2199
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,26,-5,-1,22583.68,32940,2814.357,0,1662.5,-9882,-108441.543,-42822,116590.2737
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,27,-5,-1,22583.68,32940,2814.357,0,7308.42,-9882,-102795.623,-42822,111358.2677
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,28,-5,-1,22583.68,32940,2814.357,0,11291.84,-11789.6,-98812.203,-44729.6,108464.6882
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,29,-5,-1,22583.68,32940,2814.357,0,-7308.42,-16470,-117412.463,-49410,127385.3782
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,30,-5,-1,22583.68,32940,2814.357,0,-1657.5,-16470,-111761.543,-49410,122196.5245
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,31,-5,-1,22583.68,32940,2814.357,0,5574.62,-16470,-104529.423,-49410,115618.9793
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,1,-5,0,22583.68,32940,2814.357,0,0,-2313.7,-110104.043,-2313.7,110128.3501
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,2,-5,0,22583.68,32940,2814.357,0,-10237.04,16470,-120341.083,16470,121462.9045
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,3,-5,0,22583.68,32940,2814.357,0,11153.04,16470,-98951.003,16470,100312.3217
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,4,-5,0,22583.68,32940,2814.357,0,10237.04,-16470,-99867.003,-16470,101216.0026
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,5,-5,0,22583.68,32940,2814.357,0,-11153.04,-16470,-121257.083,-16470,122370.5074
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,6,-5,0,22583.68,32940,2814.357,0,-5507.12,16470,-115611.163,16470,116778.4308
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,7,-5,0,22583.68,32940,2814.357,0,1743.7,16470,-108360.343,16470,109604.8577
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,8,-5,0,22583.68,32940,2814.357,0,7375.92,16470,-102728.123,16470,104040.0315
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,9,-5,0,22583.68,32940,2814.357,0,-11291.84,11789.6,-121395.883,11789.6,121967.0245
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,10,-5,0,22583.68,32940,2814.357,0,-5574.62,9882,-115678.663,9882,116099.9871
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,11,-5,0,22583.68,32940,2814.357,0,1662.5,9882,-108441.543,9882,108890.8728
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,12,-5,0,22583.68,32940,2814.357,0,7308.42,9882,-102795.623,9882,103269.5213
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,13,-5,0,22583.68,32940,2814.357,0,-11291.84,5693.5,-121395.883,5693.5,121529.323
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,14,-5,0,22583.68,32940,2814.357,0,11291.84,9215.3,-98812.203,9215.3,99240.98556
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,15,-5,0,22583.68,32940,2814.357,0,-5574.62,3294,-115678.663,3294,115725.5525
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,16,-5,0,22583.68,32940,2814.357,0,1662.5,3294,-108441.543,3294,108491.5604
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,17,-5,0,22583.68,32940,2814.357,0,7308.42,3294,-102795.623,3294,102848.3862
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,18,-5,0,22583.68,32940,2814.357,0,-11291.84,-2444.7,-121395.883,-2444.7,121420.4965
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,19,-5,0,22583.68,32940,2814.357,0,11291.84,2811.7,-98812.203,2811.7,98852.19835
